customer_id,age,gender,marital_status,city,education_level,employment_status,income,credit_score,years_employed,loan_amount,loan_term_months,existing_debt,previous_loans,late_payments,monthly_expenses,savings_balance,debt_to_income_ratio,loan_purpose,default_probability,loan_default
765,28,Female,Married,Bengaluru,Bachelor,Salaried,538567,396,0,1010819,84,60554,1,0,138713,96639,0.11,Home,0.307,0
766,49,Female,Single,Hyderabad,Master,Self-Employed,1557977,753,27,607010,12,217415,3,9,105498,1267324,0.14,Home,0.292,1
767,48,Female,Married,Bengaluru,Master,Salaried,1437647,524,19,651761,36,1454492,8,10,63973,744122,1.01,Personal,0.858,1
768,63,Male,Single,Hyderabad,High School,Salaried,1073570,687,36,951396,48,408188,7,4,79505,1863679,0.38,Personal,0.317,0
769,51,Male,Single,Lucknow,High School,Salaried,2721749,835,28,570830,24,608849,7,8,92355,1003640,0.22,Home,0.291,0
770,25,Male,Single,Chennai,Bachelor,Salaried,2330050,518,1,185374,84,981172,9,1,48054,944773,0.42,Home,0.432,1
771,32,Male,Divorced,Jaipur,Bachelor,Salaried,2678205,651,9,478969,48,368474,2,8,69551,245549,0.14,Home,0.276,1
772,24,Female,Single,Lucknow,Master,Salaried,701185,684,0,2083767,12,1119531,5,1,50885,1792990,1.6,Personal,0.348,0
773,33,Male,Divorced,Bengaluru,High School,Business,1984412,541,2,2039562,12,1355782,5,11,93369,1190512,0.68,Personal,0.808,0
774,36,Female,Single,Pune,Bachelor,Business,855578,648,5,2205890,84,172379,7,4,92604,339246,0.2,Home,0.321,1
775,63,Female,Single,Chennai,Bachelor,Salaried,2725301,617,35,526101,84,303671,2,8,38548,2449568,0.11,Education,0.244,1
776,25,Male,Single,Lucknow,Bachelor,Salaried,699303,585,0,276703,120,676818,0,6,120445,1971289,0.97,Car,0.671,1
777,44,Female,Single,Pune,Bachelor,Self-Employed,2930704,575,14,2028995,24,634669,3,5,97488,1247420,0.22,Education,0.608,1
778,62,Male,Married,Chennai,Master,Salaried,2619183,577,30,290875,60,1421046,1,8,129095,1572864,0.54,Car,0.654,0
779,34,Female,Single,Pune,High School,Salaried,318375,834,14,1233562,48,333178,4,11,81943,950316,1.05,Education,0.458,0
780,56,Male,Single,Delhi,Master,Salaried,1086277,394,25,1010923,60,364976,0,1,48167,1121704,0.34,Business,0.25,0
781,35,Male,Single,Kolkata,Master,Salaried,1861008,368,13,2378015,12,1173915,2,1,129791,2041817,0.63,Car,0.566,0
782,28,Male,Married,Chennai,Bachelor,Self-Employed,2725892,502,6,2444959,12,165578,9,5,141264,781913,0.06,Home,0.639,1
783,47,Female,Divorced,Kolkata,Bachelor,Business,2184751,790,26,1371094,60,457645,7,2,127227,1806459,0.21,Car,0.024,0
784,37,Female,Single,Varanasi,Bachelor,Salaried,2393230,609,6,2266593,24,327484,9,8,70209,1989374,0.14,Home,0.3,1
785,21,Female,Single,Hyderabad,PhD,Salaried,1955966,530,1,784053,120,951678,4,5,28726,1924954,0.49,Home,0.688,1
786,39,Male,Single,Pune,Master,Salaried,1448544,812,15,1121334,48,971180,7,6,91987,180031,0.67,Home,0.456,0
787,38,Female,Single,Pune,High School,Salaried,2438031,494,12,1207670,12,466791,5,0,75044,764314,0.19,Education,0.23,0
788,63,Male,Single,Kolkata,Bachelor,Business,2179957,787,33,396666,60,1469352,3,11,19682,1973384,0.67,Education,0.457,1
789,59,Female,Single,Hyderabad,High School,Salaried,2385196,727,30,1739712,84,345838,4,9,86122,1784961,0.14,Car,0.366,1
790,35,Female,Married,Bengaluru,High School,Self-Employed,2248452,579,6,141164,48,308635,4,9,136494,1107798,0.14,Education,0.519,1
791,54,Male,Single,Pune,Master,Salaried,253705,387,23,2005292,60,1362696,5,0,74718,1930944,5.37,Home,0.749,1
792,42,Male,Married,Delhi,PhD,Business,2418820,438,22,2126069,12,1093731,6,5,129132,649016,0.45,Car,0.774,1
793,61,Male,Single,Hyderabad,Master,Business,1231476,480,36,1564543,12,81457,8,3,143908,1700415,0.07,Home,0.299,0
794,44,Male,Single,Bengaluru,Master,Salaried,308642,560,16,2403943,48,1474436,6,9,53865,1804337,4.78,Home,0.95,1
795,24,Male,Single,Varanasi,Bachelor,Salaried,2282688,753,0,1059120,120,1191104,1,10,21717,1533818,0.52,Home,0.404,1
796,56,Male,Married,Jaipur,Master,Self-Employed,1986071,550,29,476993,36,809494,7,5,69398,1577876,0.41,Education,0.681,1
797,51,Female,Married,Mumbai,Bachelor,Salaried,615776,480,18,2341667,84,700167,9,8,25062,982889,1.14,Car,0.904,1
798,60,Female,Married,Delhi,Bachelor,Salaried,541278,586,32,1283372,12,1479913,8,1,80065,1770860,2.73,Home,0.688,1
799,53,Male,Married,Chennai,Bachelor,Salaried,2969278,672,29,2457859,24,1358867,0,6,129288,1861120,0.46,Education,0.571,1
800,51,Male,Single,Delhi,Master,Salaried,2095589,472,23,1138466,60,831822,7,5,96088,199883,0.4,Car,0.645,0
801,37,Male,Married,Kolkata,Bachelor,Self-Employed,583324,514,8,1393668,120,4002,6,11,56682,2316222,0.01,Home,0.593,1
802,37,Male,Married,Hyderabad,High School,Self-Employed,1190595,373,5,501461,60,909331,0,9,75259,889875,0.76,Home,0.661,1
803,38,Male,Married,Lucknow,Bachelor,Salaried,2579034,556,6,1575073,84,602359,7,4,81375,100506,0.23,Home,0.603,1
804,31,Male,Single,Delhi,High School,Salaried,2787086,780,7,1235520,12,517849,3,11,126524,1113022,0.19,Home,0.221,0
805,52,Male,Single,Delhi,Master,Salaried,1681228,576,26,1324006,120,1362715,4,10,137493,1730039,0.81,Home,0.827,1
806,38,Male,Divorced,Pune,Bachelor,Salaried,2739796,561,11,1375101,120,1402319,6,0,85244,1139988,0.51,Home,0.455,0
807,64,Male,Married,Kolkata,High School,Salaried,1116976,628,40,2370472,84,1300763,9,4,51789,170331,1.16,Home,0.616,1
808,46,Male,Married,Lucknow,Bachelor,Self-Employed,1027584,581,12,1852762,120,1108422,4,1,88014,225593,1.08,Education,0.712,0
809,34,Male,Married,Bengaluru,Bachelor,Business,1822711,358,0,1488064,48,21056,2,9,97092,2267713,0.01,Home,0.509,1
810,55,Female,Married,Chennai,Bachelor,Business,1761930,676,22,2193900,48,200272,4,2,63152,629328,0.11,Home,0.088,0
811,41,Male,Single,Mumbai,Bachelor,Self-Employed,1919175,683,8,1112590,84,444681,4,8,19170,1239764,0.23,Home,0.281,0
812,64,Female,Married,Lucknow,Master,Business,2040927,565,30,346378,84,777667,3,0,37800,1002538,0.38,Home,0.405,1
813,57,Male,Married,Varanasi,Master,Business,1024529,480,35,1278641,48,594785,4,2,98216,2078715,0.58,Car,0.27,1
814,60,Male,Married,Bengaluru,High School,Salaried,631639,352,35,2340447,24,428363,3,5,56605,1382578,0.68,Car,0.542,0
815,64,Male,Single,Bengaluru,Bachelor,Student,2327124,551,37,1445343,36,350613,6,1,57322,1436616,0.15,Home,0.273,0
816,56,Male,Married,Varanasi,Bachelor,Salaried,1097045,600,34,1027031,84,1359282,2,0,71784,500257,1.24,Business,0.358,1
817,63,Female,Single,Hyderabad,Master,Salaried,687727,498,43,1693980,120,44470,8,4,75871,2330621,0.06,Home,0.573,1
818,61,Male,Single,Kolkata,Master,Business,1260230,779,38,2443134,12,935393,2,1,46981,1531832,0.74,Personal,0.235,1
819,27,Female,Married,Varanasi,Bachelor,Salaried,2440082,563,6,1188990,120,1070660,8,11,18783,188414,0.44,Car,0.657,1
820,52,Male,Married,Hyderabad,High School,Self-Employed,1875730,521,28,718580,24,403894,2,1,53120,318947,0.22,Car,0.257,0
821,46,Female,Divorced,Lucknow,High School,Salaried,2251665,382,18,2124095,36,649268,0,2,57069,879336,0.29,Home,0.387,0
822,63,Female,Married,Lucknow,PhD,Salaried,842823,542,38,415348,84,321965,3,0,36271,1612155,0.38,Car,0.312,1
823,55,Male,Single,Delhi,High School,Salaried,2477354,458,34,1885041,84,1232897,6,4,109553,2359590,0.5,Business,0.73,1
824,44,Male,Single,Mumbai,Bachelor,Salaried,1112315,686,16,954357,84,1415041,0,6,30464,1543482,1.27,Home,0.544,1
825,49,Male,Single,Varanasi,Master,Salaried,335989,844,28,1355413,12,120419,5,7,37598,642858,0.36,Education,0.297,1
826,25,Female,Married,Kolkata,Master,Self-Employed,779456,556,0,1590601,84,791092,3,4,82687,1594860,1.01,Home,0.899,1
827,36,Female,Married,Chennai,Bachelor,Salaried,2049600,370,11,407034,48,669778,5,2,148410,840767,0.33,Personal,0.332,0
828,53,Male,Married,Bengaluru,Bachelor,Self-Employed,570513,783,31,2461291,48,358375,8,6,35164,333856,0.63,Personal,0.448,1
829,40,Female,Single,Bengaluru,Bachelor,Business,394469,822,9,1267153,36,92683,0,6,118258,2454366,0.23,Home,0.363,1
830,63,Male,Married,Mumbai,Bachelor,Salaried,972327,625,41,1666417,84,1440507,8,1,98334,1097381,1.48,Personal,0.476,1
831,50,Female,Single,Delhi,Master,Student,2177299,524,25,1264110,36,378869,0,9,94208,1582422,0.17,Education,0.536,0
832,22,Female,Married,Delhi,Bachelor,Business,2333124,400,0,1135543,24,1284865,5,7,55714,19448,0.55,Education,0.651,0
833,28,Male,Married,Kolkata,High School,Salaried,1506103,746,0,167847,60,951549,8,8,94990,1754915,0.63,Personal,0.422,0
834,48,Female,Married,Chennai,Master,Salaried,1139416,827,28,254390,36,486235,4,3,137623,1348967,0.43,Business,0.01,0
835,56,Male,Single,Hyderabad,Bachelor,Salaried,2837656,735,31,2227813,24,315453,9,7,138432,1031391,0.11,Home,0.344,1
836,34,Female,Single,Varanasi,Bachelor,Salaried,2946889,842,4,2488948,120,1017230,9,1,104701,700590,0.35,Car,0.218,0
837,38,Male,Married,Bengaluru,High School,Self-Employed,1663866,676,13,1674064,24,1452242,1,3,69081,1394498,0.87,Home,0.392,1
838,39,Female,Married,Kolkata,Bachelor,Self-Employed,2145378,415,10,1496271,60,1162547,8,11,91652,1765762,0.54,Education,0.672,0
839,32,Female,Married,Chennai,Bachelor,Salaried,2776116,425,10,2433827,60,858045,1,10,96234,1738519,0.31,Business,0.676,1
840,62,Female,Single,Delhi,Bachelor,Salaried,1768737,848,41,661655,48,979661,2,7,71856,2244168,0.55,Car,0.329,1
841,43,Male,Married,Jaipur,High School,Salaried,2215917,511,9,1129989,120,971081,0,2,68778,1944118,0.44,Personal,0.415,1
842,36,Female,Single,Kolkata,Bachelor,Salaried,1218106,773,6,794953,48,555246,6,8,56136,2004991,0.46,Education,0.259,1
843,63,Male,Married,Chennai,Master,Self-Employed,2479497,474,29,2403943,24,869979,9,3,137606,1655411,0.35,Business,0.507,1
844,49,Female,Single,Chennai,Bachelor,Salaried,2099004,611,18,460528,24,506790,4,7,109371,90969,0.24,Education,0.188,1
845,21,Female,Single,Mumbai,Bachelor,Self-Employed,1531916,441,0,1333116,84,154263,8,3,117788,1697780,0.1,Home,0.29,0
846,40,Male,Married,Chennai,Master,Salaried,1633616,658,15,1145116,60,1306626,0,0,24053,1088934,0.8,Car,0.189,0
847,51,Female,Married,Kolkata,Master,Self-Employed,1807933,779,26,252639,120,1428264,0,11,46926,484086,0.79,Home,0.407,0
848,62,Male,Single,Mumbai,Bachelor,Salaried,879446,394,38,1342088,84,964284,1,1,80834,2404695,1.1,Business,0.541,1
849,44,Male,Single,Varanasi,Bachelor,Self-Employed,1628122,449,18,1721253,12,1245176,5,11,120797,278744,0.76,Home,0.804,1
850,37,Male,Married,Bengaluru,Bachelor,Salaried,1761838,464,4,1514672,48,551091,6,11,125197,231968,0.31,Business,0.626,1
851,35,Female,Married,Mumbai,Bachelor,Student,394081,831,12,393787,12,283503,7,1,28148,172109,0.72,Car,0.071,0
852,25,Male,Single,Lucknow,PhD,Salaried,1745949,360,0,1472148,12,752966,5,8,46849,2419139,0.43,Home,0.617,1
853,25,Female,Divorced,Chennai,Bachelor,Salaried,2614788,556,0,2470699,48,345885,2,2,114029,1045115,0.13,Home,0.403,0
854,39,Male,Single,Delhi,High School,Salaried,2108204,411,13,581460,84,201977,9,9,62697,121508,0.1,Car,0.5,0
855,56,Male,Married,Varanasi,Master,Salaried,1828907,515,31,1615687,36,187963,7,3,72498,1273622,0.1,Home,0.373,1
856,39,Female,Single,Kolkata,Bachelor,Salaried,1532688,417,5,1558884,12,1427982,2,7,39589,2449269,0.93,Home,0.921,1
857,27,Female,Married,Chennai,Master,Business,1136269,414,0,1075465,120,163374,1,0,65817,1282687,0.14,Car,0.299,0
858,60,Male,Married,Hyderabad,Master,Self-Employed,1434062,660,39,391420,36,1281759,1,7,142679,2289207,0.89,Home,0.593,1
859,57,Female,Married,Varanasi,Bachelor,Self-Employed,2907372,385,27,1923963,36,856652,4,7,137349,128914,0.29,Home,0.724,0
860,35,Female,Single,Chennai,PhD,Student,606400,481,11,377427,12,1112143,0,3,103862,659305,1.83,Home,0.608,1
861,36,Male,Married,Delhi,Master,Salaried,2394424,660,13,2275144,120,1228862,9,11,121415,2060139,0.51,Business,0.465,1
862,34,Female,Married,Jaipur,PhD,Salaried,673737,736,5,192284,24,1027988,2,0,111356,358009,1.53,Business,0.334,0
863,27,Female,Married,Mumbai,Bachelor,Salaried,1467105,547,6,2369563,84,121888,1,11,15346,2485526,0.08,Business,0.604,1
864,39,Male,Married,Mumbai,Bachelor,Salaried,309893,651,18,714427,12,838107,2,9,25106,915144,2.7,Home,0.709,1
865,42,Male,Single,Pune,Bachelor,Salaried,752100,760,12,1000861,84,1304768,5,7,114667,2363203,1.73,Education,0.588,1
866,52,Male,Single,Bengaluru,High School,Business,2725240,850,32,865396,36,1380931,2,6,136800,2472757,0.51,Home,0.518,0
867,29,Female,Single,Chennai,Master,Business,1578053,358,5,2259346,120,1239572,2,5,21787,544569,0.79,Personal,0.71,0
868,40,Male,Divorced,Hyderabad,Bachelor,Student,1522147,432,16,627388,24,1125099,0,4,79262,336898,0.74,Business,0.578,0
869,21,Female,Married,Mumbai,Master,Student,2109051,666,0,539919,12,566090,1,1,74536,241938,0.27,Personal,0.01,0
870,44,Male,Married,Jaipur,Bachelor,Salaried,1993045,597,16,2149083,84,629672,1,0,108684,1754641,0.32,Home,0.336,0
871,39,Male,Married,Varanasi,PhD,Self-Employed,1497899,391,17,1019730,60,803219,2,6,31918,548157,0.54,Education,0.61,1
872,52,Female,Single,Chennai,High School,Business,2817276,649,32,2010805,36,1040264,5,10,63590,2305272,0.37,Car,0.484,0
873,46,Male,Married,Lucknow,PhD,Business,2611846,375,15,1777151,24,490884,1,10,123138,2176121,0.19,Personal,0.54,1
874,22,Male,Married,Pune,Bachelor,Student,1144550,799,0,994069,120,1341802,6,6,133908,551339,1.17,Personal,0.585,0
875,27,Female,Married,Kolkata,High School,Salaried,1431737,844,4,960149,12,377479,4,7,56431,378253,0.26,Personal,0.236,0
876,26,Female,Single,Kolkata,Bachelor,Salaried,1430337,723,0,1505875,12,1440389,3,1,51858,2071018,1.01,Home,0.379,0
877,58,Female,Divorced,Mumbai,Bachelor,Salaried,2501050,626,28,139417,36,1097246,1,2,38592,630769,0.44,Personal,0.206,0
878,53,Male,Single,Delhi,High School,Salaried,2384341,829,20,1923552,36,497574,7,1,37623,2289648,0.21,Personal,0.103,0
879,28,Male,Single,Kolkata,Bachelor,Salaried,1659558,831,0,1045844,60,75353,4,11,105452,188826,0.05,Education,0.161,0
880,61,Male,Divorced,Delhi,Master,Self-Employed,277104,680,37,1368160,60,485906,4,7,23496,412771,1.75,Home,0.505,0
881,44,Female,Single,Varanasi,Bachelor,Salaried,2290034,779,21,1413972,120,1141685,1,11,118508,1860068,0.5,Business,0.383,1
882,60,Male,Married,Pune,High School,Self-Employed,949229,663,40,2444780,24,875675,8,7,33080,1993231,0.92,Personal,0.621,1
883,30,Female,Single,Varanasi,Master,Salaried,2914576,801,0,1967354,48,287091,9,5,70184,2237910,0.1,Business,0.329,1
884,52,Female,Married,Mumbai,High School,Salaried,2419005,398,18,601242,24,1008539,3,8,78017,2032544,0.42,Personal,0.684,1
885,49,Female,Single,Varanasi,Bachelor,Business,2941852,408,16,2092705,120,37587,2,5,115807,885466,0.01,Home,0.55,0
886,65,Female,Single,Delhi,Bachelor,Salaried,2758259,395,43,1629831,36,608275,2,4,130295,464650,0.22,Car,0.556,1
887,40,Male,Single,Delhi,High School,Salaried,2636600,355,7,2323775,36,1292068,4,0,89501,1423027,0.49,Business,0.465,1
888,59,Female,Divorced,Delhi,PhD,Self-Employed,1530302,549,36,2480378,48,951467,5,7,118809,1778860,0.62,Home,0.759,0
889,23,Male,Married,Jaipur,High School,Student,1351308,694,0,965278,24,800788,8,2,41019,2306379,0.59,Home,0.247,0
890,52,Female,Married,Pune,Bachelor,Self-Employed,2860512,530,30,751505,120,929380,4,3,57200,1749874,0.32,Home,0.446,1
891,46,Male,Single,Hyderabad,High School,Business,2431145,496,19,605531,12,396141,6,6,116712,93441,0.16,Home,0.468,1
892,49,Male,Divorced,Pune,Bachelor,Self-Employed,2671095,807,27,1530468,60,1184180,8,1,54402,1843986,0.44,Education,0.313,0
893,56,Male,Single,Chennai,Master,Salaried,2751831,629,24,1086324,120,185983,8,9,78772,850220,0.07,Home,0.304,0
894,59,Female,Single,Bengaluru,Master,Business,2360504,353,32,1514560,24,458621,2,2,59237,1788939,0.19,Business,0.32,1
895,24,Female,Married,Chennai,Bachelor,Student,419021,771,0,1910473,12,419314,8,10,146463,980647,1,Business,0.506,0
896,60,Male,Single,Mumbai,Bachelor,Self-Employed,1092672,697,36,1606167,48,36851,0,5,116291,2449011,0.03,Home,0.375,0
897,41,Male,Married,Mumbai,Master,Business,1693465,516,9,1158790,120,55245,2,6,82713,2252021,0.03,Personal,0.463,1
898,33,Male,Divorced,Mumbai,Bachelor,Self-Employed,2546968,753,0,2104109,12,303818,4,5,68748,329675,0.12,Home,0.374,0
899,23,Female,Single,Chennai,High School,Self-Employed,2047477,726,0,1497052,60,1043544,1,4,87577,706311,0.51,Education,0.414,0
900,59,Male,Married,Hyderabad,High School,Salaried,809302,660,31,679860,12,955036,6,9,64678,54232,1.18,Personal,0.582,0
901,53,Male,Single,Lucknow,Bachelor,Business,1511364,481,19,1908649,120,482186,4,0,72334,735052,0.32,Car,0.353,0
902,47,Male,Married,Kolkata,Bachelor,Business,2756019,750,27,1858773,36,383551,8,10,83739,478378,0.14,Car,0.416,0
903,23,Male,Single,Kolkata,PhD,Salaried,2857753,840,0,262329,36,1070158,2,2,67768,804487,0.37,Home,0.174,0
904,21,Female,Single,Kolkata,Bachelor,Business,2665612,421,0,2025873,48,599068,9,6,125379,2475900,0.22,Personal,0.568,1
905,34,Male,Married,Delhi,High School,Self-Employed,2663746,596,6,721365,12,652674,7,2,31502,1160975,0.25,Home,0.299,0
906,29,Male,Single,Lucknow,Bachelor,Self-Employed,2952403,787,0,714468,84,1116493,8,9,20495,2464345,0.38,Home,0.465,0
907,55,Female,Single,Bengaluru,Bachelor,Self-Employed,1094034,490,22,65732,36,903630,1,2,99622,1217440,0.83,Home,0.586,1
908,56,Female,Divorced,Chennai,High School,Self-Employed,1915854,406,27,1061648,12,1279988,9,6,116932,907402,0.67,Home,0.614,0
909,30,Male,Single,Chennai,Bachelor,Business,2015938,709,0,1455633,120,278877,3,7,142413,1034434,0.14,Education,0.282,0
910,36,Male,Single,Pune,Bachelor,Salaried,252584,594,6,2181827,36,1073816,1,2,40126,793094,4.25,Business,0.689,1
911,23,Male,Married,Lucknow,High School,Salaried,878282,747,0,1687609,12,1349571,7,11,138873,2318152,1.54,Home,0.641,0
912,58,Female,Married,Mumbai,Bachelor,Salaried,2119579,452,38,1963568,36,1367,1,6,104718,215625,0,Home,0.601,0
913,22,Male,Married,Hyderabad,Bachelor,Self-Employed,1738678,358,0,2053375,12,1379594,4,8,135710,1295527,0.79,Education,0.718,0
914,48,Male,Single,Delhi,Master,Salaried,2971539,607,26,1954600,24,1303865,6,7,79610,322710,0.44,Personal,0.439,0
915,48,Male,Single,Jaipur,Bachelor,Business,592893,724,20,322929,12,765852,9,7,106047,2416682,1.29,Home,0.74,1
916,65,Male,Single,Pune,Bachelor,Salaried,725016,817,41,543566,84,45508,3,8,111053,1138346,0.06,Car,0.213,0
917,41,Male,Single,Hyderabad,Bachelor,Salaried,1336268,614,15,2125006,24,219251,1,10,145274,388710,0.16,Business,0.395,0
918,55,Male,Married,Chennai,High School,Salaried,2546042,561,32,1317892,12,1102076,9,4,74092,702408,0.43,Education,0.661,0
919,33,Male,Married,Kolkata,High School,Business,556344,825,0,1072202,84,1234484,7,10,122634,243544,2.22,Car,0.654,1
920,25,Male,Married,Delhi,High School,Salaried,968889,661,4,92630,120,832506,7,11,116672,1286288,0.86,Education,0.609,1
921,58,Male,Single,Jaipur,Bachelor,Self-Employed,1964916,770,37,2010973,12,771760,1,4,31749,464443,0.39,Home,0.513,1
922,58,Female,Single,Bengaluru,Bachelor,Salaried,571965,632,28,2196033,12,854911,5,9,89036,1038378,1.49,Car,0.79,0
923,62,Male,Single,Mumbai,Bachelor,Salaried,1153245,701,42,2106620,36,1104622,8,8,56122,829694,0.96,Home,0.663,1
924,50,Female,Single,Kolkata,Bachelor,Business,1874361,466,20,404288,60,594485,6,5,55669,1552414,0.32,Home,0.502,1
925,26,Male,Married,Chennai,Master,Salaried,1451942,601,1,533168,12,1157071,1,9,145753,2349859,0.8,Education,0.426,0
926,30,Male,Single,Chennai,High School,Salaried,648029,621,3,824959,60,485274,0,6,96930,1333523,0.75,Education,0.267,1
927,46,Male,Single,Delhi,Bachelor,Business,568359,834,12,2172563,84,1488335,8,11,82898,1176482,2.62,Home,0.729,1
928,44,Male,Single,Varanasi,Bachelor,Salaried,1516059,534,16,1013043,120,1050511,4,10,53244,1138418,0.69,Business,0.659,1
929,25,Male,Single,Pune,Master,Salaried,1039772,361,3,1803409,48,637097,6,8,115353,2220400,0.61,Business,0.611,0
930,28,Female,Single,Delhi,Bachelor,Self-Employed,574368,849,1,1219928,12,1215813,1,5,70007,2224248,2.12,Home,0.654,1
931,49,Female,Single,Delhi,Bachelor,Salaried,1285831,640,20,644927,24,1065596,9,6,54107,842777,0.83,Home,0.574,1
932,37,Male,Married,Varanasi,Bachelor,Salaried,2417894,561,7,2066923,84,451017,7,5,25267,1023617,0.19,Car,0.587,1
933,61,Male,Single,Pune,Bachelor,Self-Employed,1911269,689,30,509250,84,1170131,3,2,105059,23748,0.61,Home,0.253,0
934,54,Male,Single,Pune,Bachelor,Salaried,436981,385,27,794799,60,1425626,4,7,70003,2464864,3.26,Car,0.95,1
935,41,Male,Single,Varanasi,Bachelor,Self-Employed,1781691,745,11,731335,60,46430,2,3,129668,1289649,0.03,Home,0.086,0
936,41,Male,Married,Lucknow,High School,Business,2281135,352,21,2345087,24,1197722,5,7,71797,1982808,0.53,Education,0.634,1
